file_name;label;initial_label
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject166.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject650.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject313.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject441.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject048.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject405.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject511.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject326.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject315.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject149.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject526.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject380.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject186.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject435.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject248.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject643.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject651.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject424.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject022.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject136.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject433.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject165.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject364.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject233.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject312.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject589.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject613.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject314.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject590.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject174.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject163.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject228.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject114.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject572.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject601.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject082.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject193.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject598.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject074.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject108.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject592.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject244.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject057.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject396.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject351.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject329.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject541.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject432.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject063.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject064.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject243.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject400.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject621.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject610.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject322.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject618.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject376.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject184.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject426.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject540.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject218.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject587.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject142.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject053.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject353.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject634.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject368.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject637.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject075.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject417.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject170.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject138.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject168.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject625.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject539.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject605.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject449.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject026.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject423.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject555.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject416.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject223.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject091.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject366.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject324.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject460.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject099.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject458.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject080.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject429.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject051.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject420.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject457.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject093.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject021.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject169.nii.gz;0;4
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject542.nii.gz;0;4
